match_no,date,stage,venue,batting_team,bowling_team,innings,over,striker,bowler,bowler_type,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,0.1,de Kock,Hazlewood,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,0.2,de Kock,Hazlewood,pace,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,0.3,de Kock,Hazlewood,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,0.4,de Kock,Hazlewood,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,0.5,de Kock,Hazlewood,pace,0,0,0,0,0,0,caught,de Kock,Jitesh Sharma
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,0.6,Rahane,Hazlewood,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,1.1,Narine,Yash Dayal,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,1.2,Narine,Yash Dayal,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,1.3,Narine,Yash Dayal,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,1.4,Narine,Yash Dayal,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,1.5,Narine,Yash Dayal,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,1.6,Rahane,Yash Dayal,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,2.1,Narine,Hazlewood,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,2.2,Narine,Hazlewood,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,2.3,Narine,Hazlewood,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,2.4,Narine,Hazlewood,pace,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,2.5,Narine,Hazlewood,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,2.6,Narine,Hazlewood,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,3.1,Rahane,Rasikh Salam,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,3.2,Rahane,Rasikh Salam,pace,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,3.3,Rahane,Rasikh Salam,pace,6,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,3.4,Rahane,Rasikh Salam,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,3.5,Rahane,Rasikh Salam,pace,6,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,3.6,Rahane,Rasikh Salam,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,4.1,Narine,Krunal Pandya,spin,6,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,4.2,Narine,Krunal Pandya,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,4.3,Rahane,Krunal Pandya,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,4.4,Rahane,Krunal Pandya,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,4.5,Rahane,Krunal Pandya,spin,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,4.6,Rahane,Krunal Pandya,spin,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,5.1,Narine,Yash Dayal,pace,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,5.2,Narine,Yash Dayal,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,5.3,Rahane,Yash Dayal,pace,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,5.4,Rahane,Yash Dayal,pace,6,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,5.5,Rahane,Yash Dayal,pace,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,5.6,Rahane,Yash Dayal,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,6.1,Rahane,Suyash Sharma,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,6.2,Rahane,Suyash Sharma,spin,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,6.3,Rahane,Suyash Sharma,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,6.4,Rahane,Suyash Sharma,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,6.5,Rahane,Suyash Sharma,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,6.6,Rahane,Suyash Sharma,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,7.1,Rahane,Rasikh Salam,pace,0,1,0,1,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,7.2,Narine,Rasikh Salam,pace,0,1,1,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,7.2,Narine,Rasikh Salam,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,7.3,Rahane,Rasikh Salam,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,7.4,Narine,Rasikh Salam,pace,0,1,1,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,7.4,Narine,Rasikh Salam,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,7.5,Narine,Rasikh Salam,pace,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,7.6,Narine,Rasikh Salam,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,8.1,Rahane,Suyash Sharma,spin,0,1,1,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,8.1,Rahane,Suyash Sharma,spin,6,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,8.2,Rahane,Suyash Sharma,spin,2,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,8.3,Rahane,Suyash Sharma,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,8.4,Narine,Suyash Sharma,spin,2,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,8.5,Narine,Suyash Sharma,spin,6,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,8.6,Narine,Suyash Sharma,spin,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,9.1,Rahane,Rasikh Salam,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,9.2,Rahane,Rasikh Salam,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,9.3,Narine,Rasikh Salam,pace,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,9.4,Narine,Rasikh Salam,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,9.5,Narine,Rasikh Salam,pace,6,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,9.6,Narine,Rasikh Salam,pace,0,0,0,0,0,0,caught,Narine,Jitesh Sharma
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,10.1,Rahane,Krunal Pandya,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,10.2,Venkatesh Iyer,Krunal Pandya,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,10.3,Rahane,Krunal Pandya,spin,0,0,0,0,0,0,caught,Rahane,Rasikh Salam
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,10.4,Angkrish Raghuvanshi,Krunal Pandya,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,10.5,Venkatesh Iyer,Krunal Pandya,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,10.6,Venkatesh Iyer,Krunal Pandya,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,11.1,Angkrish Raghuvanshi,Suyash Sharma,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,11.2,Venkatesh Iyer,Suyash Sharma,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,11.3,Venkatesh Iyer,Suyash Sharma,spin,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,11.4,Venkatesh Iyer,Suyash Sharma,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,11.5,Angkrish Raghuvanshi,Suyash Sharma,spin,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,11.6,Angkrish Raghuvanshi,Suyash Sharma,spin,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,12.1,Venkatesh Iyer,Krunal Pandya,spin,0,1,1,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,12.1,Venkatesh Iyer,Krunal Pandya,spin,0,0,0,0,0,0,bowled,Venkatesh Iyer,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,12.2,Rinku Singh,Krunal Pandya,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,12.3,Angkrish Raghuvanshi,Krunal Pandya,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,12.4,Rinku Singh,Krunal Pandya,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,12.5,Angkrish Raghuvanshi,Krunal Pandya,spin,2,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,12.6,Angkrish Raghuvanshi,Krunal Pandya,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,13.1,Angkrish Raghuvanshi,Livingstone,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,13.2,Rinku Singh,Livingstone,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,13.3,Angkrish Raghuvanshi,Livingstone,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,13.4,Rinku Singh,Livingstone,spin,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,13.5,Rinku Singh,Livingstone,spin,2,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,13.6,Rinku Singh,Livingstone,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,14.1,Rinku Singh,Krunal Pandya,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,14.2,Angkrish Raghuvanshi,Krunal Pandya,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,14.3,Rinku Singh,Krunal Pandya,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,14.4,Rinku Singh,Krunal Pandya,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,14.5,Angkrish Raghuvanshi,Krunal Pandya,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,14.6,Rinku Singh,Krunal Pandya,spin,0,0,0,0,0,0,bowled,Rinku Singh,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,15.1,Angkrish Raghuvanshi,Suyash Sharma,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,15.2,Russell,Suyash Sharma,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,15.3,Russell,Suyash Sharma,spin,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,15.4,Russell,Suyash Sharma,spin,0,0,0,0,0,0,bowled,Russell,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,15.5,Ramandeep Singh,Suyash Sharma,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,15.6,Ramandeep Singh,Suyash Sharma,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,16.1,Ramandeep Singh,Livingstone,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,16.2,Angkrish Raghuvanshi,Livingstone,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,16.3,Ramandeep Singh,Livingstone,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,16.4,Angkrish Raghuvanshi,Livingstone,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,16.5,Angkrish Raghuvanshi,Livingstone,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,16.6,Ramandeep Singh,Livingstone,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,17.1,Angkrish Raghuvanshi,Hazlewood,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,17.2,Angkrish Raghuvanshi,Hazlewood,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,17.3,Ramandeep Singh,Hazlewood,pace,0,1,0,1,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,17.4,Angkrish Raghuvanshi,Hazlewood,pace,6,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,17.5,Angkrish Raghuvanshi,Hazlewood,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,17.6,Ramandeep Singh,Hazlewood,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,18.1,Ramandeep Singh,Yash Dayal,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,18.2,Angkrish Raghuvanshi,Yash Dayal,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,18.3,Ramandeep Singh,Yash Dayal,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,18.4,Angkrish Raghuvanshi,Yash Dayal,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,18.5,Angkrish Raghuvanshi,Yash Dayal,pace,0,0,0,0,0,0,caught,Angkrish Raghuvanshi,Jitesh Sharma
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,18.6,Harshit Rana,Yash Dayal,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,19.1,Harshit Rana,Hazlewood,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,19.2,Harshit Rana,Hazlewood,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,19.3,Harshit Rana,Hazlewood,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,19.4,Harshit Rana,Hazlewood,pace,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,19.5,Harshit Rana,Hazlewood,pace,0,0,0,0,0,0,caught,Harshit Rana,Jitesh Sharma
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",KKR,RCB,1,19.6,Spencer Johnson,Hazlewood,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,0.1,Phil Salt,Vaibhav Arora,pace,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,0.2,Phil Salt,Vaibhav Arora,pace,0,1,1,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,0.2,Phil Salt,Vaibhav Arora,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,0.3,Phil Salt,Vaibhav Arora,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,0.4,Phil Salt,Vaibhav Arora,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,0.5,Kohli,Vaibhav Arora,pace,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,0.6,Kohli,Vaibhav Arora,pace,2,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,1.1,Phil Salt,Spencer Johnson,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,1.2,Phil Salt,Spencer Johnson,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,1.3,Phil Salt,Spencer Johnson,pace,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,1.4,Phil Salt,Spencer Johnson,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,1.5,Phil Salt,Spencer Johnson,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,1.6,Phil Salt,Spencer Johnson,pace,0,1,0,1,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,2.1,Phil Salt,Vaibhav Arora,pace,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,2.2,Phil Salt,Vaibhav Arora,pace,6,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,2.3,Phil Salt,Vaibhav Arora,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,2.4,Kohli,Vaibhav Arora,pace,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,2.5,Kohli,Vaibhav Arora,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,2.6,Phil Salt,Vaibhav Arora,pace,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,3.1,Kohli,Varun Chakaravarthy,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,3.2,Phil Salt,Varun Chakaravarthy,spin,2,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,3.3,Phil Salt,Varun Chakaravarthy,spin,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,3.4,Phil Salt,Varun Chakaravarthy,spin,6,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,3.5,Phil Salt,Varun Chakaravarthy,spin,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,3.6,Phil Salt,Varun Chakaravarthy,spin,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,4.1,Kohli,Spencer Johnson,pace,6,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,4.2,Kohli,Spencer Johnson,pace,6,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,4.3,Kohli,Spencer Johnson,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,4.4,Kohli,Spencer Johnson,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,4.5,Phil Salt,Spencer Johnson,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,4.6,Phil Salt,Spencer Johnson,pace,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,5.1,Kohli,Harshit Rana,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,5.2,Kohli,Harshit Rana,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,5.3,Phil Salt,Harshit Rana,pace,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,5.4,Phil Salt,Harshit Rana,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,5.5,Kohli,Harshit Rana,pace,2,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,5.6,Kohli,Harshit Rana,pace,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,6.1,Kohli,Varun Chakaravarthy,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,6.2,Kohli,Varun Chakaravarthy,spin,4,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,6.3,Kohli,Varun Chakaravarthy,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,6.4,Phil Salt,Varun Chakaravarthy,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,6.5,Phil Salt,Varun Chakaravarthy,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,6.6,Kohli,Varun Chakaravarthy,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,7.1,Phil Salt,Narine,spin,0,1,0,1,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,7.2,Kohli,Narine,spin,0,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,7.3,Kohli,Narine,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,7.4,Phil Salt,Narine,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,7.5,Kohli,Narine,spin,1,0,0,0,0,0,,,
1,"Mar 22, 2025",League stage,"Eden Gardens, Kolkata",RCB,KKR,2,7.6,Phil Salt,Narine,spin,1,0,0,0,0,0,,,
